header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  L21-0017   
 Petition Number:  12700",,1068 69TH AV,Cometria Cooper,Ava Silveira,Property Owner,02-27-2021,07-29-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-27-2021
Analyst Assigned Completed
04-12-2021
Hearing Officer Assigned Completed
04-12-2021
Case assigned Action needed
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Other Completed
05-17-2021
Other Completed
05-17-2021
Hearing date scheduled Completed
07-29-2021
Case assigned Completed
06-02-2021
Notice of case mailed Completed
06-03-2021
Tenant Response Due Action needed
07-08-2021
Involuntary Dismissal Submitted
09-01-2021
Other Completed
09-02-2021
Case closed Submitted
12-30-2021",,"REASON
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-22
"CASE NUMBER:  L21-0016   
 Petition Number:  12699",,4020 EDWARDS AV,Cometria Cooper,Ava Silveira,Property Owner,02-27-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-27-2021
Analyst Assigned Completed
04-12-2021
Hearing Officer Assigned Completed
04-12-2021
Case assigned Action needed
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Other Notification sent
04-28-2021
Involuntary Dismissal Submitted
09-01-2021
Case closed Submitted
12-27-2021",,"REASON
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-22
"CASE NUMBER:  T21-0042   
 Petition Number:  12698",,1459 56TH AV,Elan Lambert,,Tenant,02-27-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-27-2021
Hearing Officer Assigned Completed
04-12-2021
Case assigned Action needed
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
1st Deficiency Notice Submitted
05-28-2021
1st Deficiency Notice Notification sent
06-01-2021
Involuntary Dismissal Submitted
07-06-2021
Involuntary Dismissal Completed
07-08-2021
Case closed Completed
09-03-2021","GROUNDS DESCRIPTION
Unlawfully charged I am being unlawfully charged for utilities
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:     
 Petition Number:  12697",,475 STOW AV,,,Tenant,02-25-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-25-2021
Additional documentation Submitted
02-25-2021
Case assigned Completed
05-07-2021
Case closed Completed
09-20-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0047   
 Petition Number:  13720",,3501 LAKESHORE AV,Elan Lambert,,Tenant,03-18-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Hearing Officer Assigned Completed
04-13-2021
Case assigned Action needed
04-13-2021
Updated Party Contact Information Submitted
04-13-2021
Updated Party Contact Information Submitted
04-13-2021
Updated Party Contact Information Submitted
04-13-2021
Petition submitted Submitted
03-18-2021
1st Deficiency Notice Completed
05-27-2021
1st Deficiency Notice Notification sent
06-01-2021
Involuntary Dismissal Submitted
07-06-2021
Involuntary Dismissal Notification sent
07-08-2021
Involuntary Dismissal Completed
07-08-2021
Appeal Due Action needed
07-28-2021
Case closed Completed
12-27-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0041   
 Petition Number:  12695",,"1737 14TH ST
B",Maimoona Ahmad,Robert Costa,Tenant,02-19-2021,06-22-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-19-2021
Additional documentation Submitted
03-02-2021
Analyst Assigned Completed
04-12-2021
Hearing Officer Assigned Completed
04-12-2021
Case assigned Action needed
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Case assigned Completed
04-13-2021
Hearing date scheduled Completed
06-22-2021
Notice of case mailed Completed
04-15-2021
Owner Response Due Action needed
05-20-2021
Owner response submitted Completed
05-06-2021
Deficiency Letter Sent to Property Owner Completed
05-11-2021
Updated Party Contact Information Submitted
06-01-2021
Additional documentation Completed
05-24-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Additional documentation Submitted
06-14-2021
Other Completed
06-15-2021
Settlement Agreement In-process
06-22-2021
Settlement Agreement Completed
06-25-2021
Case closed Completed
06-25-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0019   
 Petition Number:  12693",005 040803400,2012 Linden Street,Marguerita Fa-Kaji,Ava Silveira,Tenant,02-11-2021,06-07-2021,,06-24-2021,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-11-2021
Analyst Assigned Completed
02-17-2021
Hearing Officer Assigned Completed
02-17-2021
Hearing date scheduled Completed
06-07-2021
Case assigned Completed
02-17-2021
Notice of case mailed Completed
02-18-2021
Owner Response Due Action needed
03-25-2021
Hearing Decision Submitted
03-11-2021
Owner response submitted Submitted
03-11-2021
Appeal submitted Submitted
03-25-2021
Appeal Document Submitted  Submitted
04-07-2021
Appeal Acknowledgement Letter  Notification sent
04-12-2021
Administrative Decision Completed
03-15-2021
Appeal Due Action needed
04-04-2021
Appeal Date Scheduled Completed
06-24-2021
Notice of Appeal Hearing Mailed  Notification sent
05-25-2021
Appeal Decision Mailed  Notification sent
08-17-2021
Remand Decision Submitted
09-02-2021
Appeal Due Action needed
09-22-2021
Hearing Decision Mailed  Completed
09-07-2021
Appeal Due Action needed
09-27-2021
Case closed Submitted
09-27-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  T21-0018   
 Petition Number:  12692",013 113802600,335 49th Street,Maimoona Ahmad,Robert Costa,Tenant,02-10-2021,08-10-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-10-2021
Analyst Assigned Completed
02-17-2021
Hearing Officer Assigned Completed
02-17-2021
Hearing date scheduled Completed
06-03-2021
Case assigned Completed
02-17-2021
Updated Party Contact Information Submitted
02-17-2021
Notice of case mailed Completed
02-18-2021
Owner Response Due Action needed
03-25-2021
Updated Party Contact Information Submitted
02-18-2021
Owner response submitted Completed
03-12-2021
Other Completed
05-24-2021
Updated Party Contact Information Submitted
05-12-2021
Hearing Date Rescheduled Completed
08-10-2021
Order Submitted
06-03-2021
Order Completed
06-08-2021
Other Completed
07-28-2021
Hearing Completed/Decision In-Process Completed
08-10-2021
Hearing Decision Submitted
10-28-2021
Hearing Decision Mailed  Completed
10-28-2021
Appeal Due Action needed
11-17-2021
Case closed Completed
12-21-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  T21-0017   
 Petition Number:  12691",043 460601600,2214 88th Avenue,Marguerita Fa-Kaji,Ava Silveira,Tenant,02-09-2021,06-03-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-09-2021
Analyst Assigned Completed
02-17-2021
Hearing Officer Assigned Completed
02-17-2021
Hearing date scheduled Completed
06-03-2021
Case assigned Completed
02-17-2021
Notice of case mailed Completed
02-18-2021
Owner Response Due Action needed
03-25-2021
Administrative Decision Submitted
05-24-2021
Administrative Decision Completed
05-25-2021
Appeal Due Action needed
06-14-2021
Other Notification sent
05-13-2021
Case closed Submitted
06-14-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)
Unlawfully charged I am being unlawfully charged for utilities",,2022-03-22
"CASE NUMBER:  T21-0015   
 Petition Number:  12690",027 085701402,2914 Nicol Avenue,Maimoona Ahmad,Robert Costa,Tenant,02-01-2021,06-02-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-01-2021
Analyst Assigned Completed
02-16-2021
Hearing Officer Assigned Completed
02-16-2021
Hearing date scheduled Completed
06-02-2021
Case assigned Completed
02-16-2021
Notice of case mailed Completed
02-18-2021
Owner Response Due Action needed
03-25-2021
Consolidation Completed
05-14-2021
Other Completed
05-24-2021
Consolidation Completed
05-13-2021
Other Completed
05-13-2021
Settlement Agreement In-process
06-02-2021
Settlement Agreement Completed
06-22-2021
Case closed Completed
12-21-2021","GROUNDS DESCRIPTION
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Code Violation I received a rent increase and do not believe I should have to pay it because a government agency has cited my unit for serious health, safety, fire, or building code violations. (You must attach copy of citation to petition.)
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)
Allowable Amount I received a rent increase above the allowable amount.",,2022-03-22
"CASE NUMBER:  T21-0013   
 Petition Number:  12689",,3251 Martin Luther King Jr. Way,Elan Lambert,,Tenant,01-28-2021,05-25-2021,,04-14-2022,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-28-2021
Hearing Officer Assigned Completed
02-16-2021
Hearing date scheduled Completed
05-25-2021
Case assigned Completed
02-16-2021
Notice of case mailed Completed
02-18-2021
Owner Response Due Action needed
03-25-2021
Owner response submitted In-process
03-08-2021
Notice of Settlement Conference and Hearing Notification sent
05-07-2021
Hearing Completed/Decision In-Process Submitted
05-25-2021
Hearing Decision Submitted
11-29-2021
Hearing Decision Mailed  Completed
12-06-2021
Appeal Due Action needed
12-26-2021
Appeal submitted Under review
12-10-2021
Appealed Completed
12-17-2021
Appeal Date Scheduled Completed
03-10-2022
Appeal Acknowledgement Letter  Completed
12-20-2021
Additional documentation Submitted
12-30-2021
Additional documentation Submitted
01-14-2022
Additional documentation Submitted
01-14-2022
Additional documentation Submitted
01-14-2022
Additional documentation Submitted
01-14-2022
Additional documentation Submitted
01-14-2022
Additional documentation Submitted
01-14-2022
Appeal Date Rescheduled Completed
03-24-2022
Appeal Date Rescheduled Completed
04-14-2022
Notice of Appeal Hearing Mailed  Completed
03-09-2022","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  L21-0006   
 Petition Number:  12688",,617 FALLON ST,Maimoona Ahmad,Robert Costa,Property Owner,02-12-2021,05-26-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-12-2021
Analyst Assigned Completed
03-02-2021
Hearing Officer Assigned Completed
03-02-2021
Hearing date scheduled Completed
05-26-2021
Case assigned Completed
03-02-2021
Updated Party Contact Information Submitted
03-02-2021
Updated Party Contact Information Submitted
03-02-2021
Notice of case mailed Completed
03-04-2021
Tenant Response Due Action needed
04-08-2021
Updated Party Contact Information Submitted
03-04-2021
Deficiency Letter Sent to Property Owner Completed
05-05-2021
Additional documentation Completed
05-13-2021
Other Completed
05-12-2021
Other Completed
05-14-2021
Hearing Completed/Decision In-Process Completed
05-26-2021
Hearing Decision Mailed  Completed
10-12-2021
Appeal Due Action needed
11-01-2021
Case closed Completed
12-21-2021",,"REASON
Capital Improvements",2022-03-22
"CASE NUMBER:     
 Petition Number:  12686",,335 49TH ST,,,Tenant,02-09-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-09-2021
Voluntary Dismissal Completed
02-18-2021
Case closed Completed
03-15-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:     
 Petition Number:  12685",,335 49TH ST,,,Tenant,02-09-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-09-2021
Voluntary Dismissal Completed
02-18-2021
Case closed Completed
03-15-2021","GROUNDS DESCRIPTION
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Allowable Amount I received a rent increase above the allowable amount.",,2022-03-22
"CASE NUMBER:     
 Petition Number:  12684",,335 49TH ST,,,Tenant,02-09-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-09-2021
Voluntary Dismissal Completed
02-18-2021
Case closed Completed
02-19-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:     
 Petition Number:  12683",,335 49TH ST,,,Tenant,02-09-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-09-2021
Voluntary Dismissal Completed
02-18-2021
Case closed Completed
03-15-2021
Case closed Completed
03-15-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  T21-0011   
 Petition Number:  12682",012 097701700,410 38th Street,Elan Lambert,,Tenant,01-27-2021,05-19-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-27-2021
Hearing Officer Assigned Completed
02-05-2021
Hearing date scheduled Completed
05-19-2021
Case assigned Completed
02-05-2021
Notice of case mailed Completed
02-11-2021
Owner Response Due Action needed
03-18-2021
Voluntary Dismissal Notification sent
02-26-2021
Case closed Completed
09-03-2021
Updated Party Contact Information Submitted
12-27-2021
Updated Party Contact Information Submitted
12-27-2021
Updated Party Contact Information Submitted
12-27-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0010   
 Petition Number:  12681",,3209 14th Avenue,Cometria Cooper,Ava Silveira,Tenant,01-20-2021,06-03-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-20-2021
Analyst Assigned Completed
02-05-2021
Hearing Officer Assigned Completed
02-05-2021
Hearing date scheduled Completed
06-03-2021
Case assigned Completed
02-05-2021
Notice of case mailed Completed
02-11-2021
Owner Response Due Action needed
03-18-2021
Additional documentation Submitted
02-23-2021
Additional documentation Submitted
02-23-2021
Additional documentation Submitted
02-23-2021
Additional documentation Submitted
02-23-2021
Additional documentation Submitted
02-23-2021
Additional documentation Submitted
02-23-2021
Owner response submitted Submitted
02-23-2021
Other Notification sent
05-13-2021
Additional documentation Submitted
05-25-2021
Additional documentation Submitted
05-25-2021
Settlement Agreement Submitted
06-03-2021
Case closed Submitted
12-27-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  L21-0005   
 Petition Number:  12680",015 133601800,1091 60th Street,Maimoona Ahmad,Robert Costa,Property Owner,01-19-2021,05-19-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-19-2021
Updated Party Contact Information Submitted
02-05-2021
Updated Party Contact Information Submitted
02-05-2021
Analyst Assigned Completed
02-05-2021
Hearing Officer Assigned Completed
02-05-2021
Hearing date scheduled Completed
05-19-2021
Case assigned Completed
02-05-2021
Notice of case mailed Completed
02-11-2021
Tenant Response Due Action needed
03-18-2021
Voluntary Dismissal Submitted
03-08-2021
Voluntary Dismissal Completed
04-15-2021
Case closed Completed
12-27-2021",,"REASON
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-22
"CASE NUMBER:  T21-0016   
 Petition Number:  12678",,1398 SHATTUCK AV,Marguerita Fa-Kaji,Ava Silveira,Tenant,02-05-2021,07-21-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-05-2021
Additional documentation Submitted
02-05-2021
Additional documentation Submitted
02-05-2021
Analyst Assigned Completed
02-16-2021
Hearing Officer Assigned Completed
02-16-2021
Hearing date scheduled Completed
06-16-2021
Case assigned Completed
02-16-2021
Updated Party Contact Information Submitted
02-16-2021
Hearing Date Rescheduled Completed
06-01-2021
Updated Party Contact Information Submitted
02-16-2021
Updated Party Contact Information Submitted
02-16-2021
Updated Party Contact Information Submitted
02-16-2021
Updated Party Contact Information Submitted
02-17-2021
Other Submitted
02-17-2021
Updated Party Contact Information Submitted
02-17-2021
Updated Party Contact Information Submitted
02-17-2021
Notice of case mailed Completed
02-18-2021
Owner Response Due Action needed
03-25-2021
Updated Party Contact Information Submitted
02-26-2021
Updated Party Contact Information Submitted
03-01-2021
Other Notification sent
05-13-2021
Hearing Date Rescheduled Completed
07-21-2021
Order Granting Request to Change Hearing Date Submitted
05-18-2021
Other Notification sent
05-24-2021
Voluntary Dismissal Submitted
06-21-2021
Order Notification sent
07-02-2021
Case closed Completed
07-02-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0081   
 Petition Number:  12677",,2231 24TH AV,Maimoona Ahmad,Robert Costa,Tenant,02-03-2021,07-21-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-03-2021
Additional documentation Submitted
02-04-2021
Additional documentation Submitted
02-04-2021
Additional documentation Submitted
02-04-2021
Additional documentation Submitted
02-04-2021
Additional documentation Submitted
02-04-2021
Additional documentation Submitted
02-04-2021
Additional documentation Submitted
02-04-2021
Analyst Assigned Completed
06-02-2021
Hearing Officer Assigned Completed
06-02-2021
Hearing date scheduled Completed
07-21-2021
Case assigned Completed
06-02-2021
Updated Party Contact Information Submitted
06-02-2021
Updated Party Contact Information Submitted
06-02-2021
Updated Party Contact Information Submitted
06-02-2021
Notice of case mailed Completed
06-03-2021
Owner Response Due Action needed
07-08-2021
Other Completed
07-02-2021
Other Completed
07-09-2021
Involuntary Dismissal Submitted
07-21-2021
Involuntary Dismissal Completed
07-22-2021
Appeal Due Action needed
08-11-2021
Case closed Completed
12-21-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).",,2022-03-22
"CASE NUMBER:  L21-0015   
 Petition Number:  12676",,5619 MARKET ST,Marguerita Fa-Kaji,Ava Silveira,Property Owner,01-28-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-28-2021
Analyst Assigned Completed
04-12-2021
Hearing Officer Assigned Completed
04-12-2021
Case assigned Action needed
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Updated Party Contact Information Submitted
04-12-2021
Case closed Submitted
12-21-2021",,"REASON
Capital Improvements",2022-03-22
"CASE NUMBER:  T21-0007   
 Petition Number:  12675",038 321800700,1630 61st Avenue,Maimoona Ahmad,Robert Costa,Tenant,01-08-2021,05-25-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-08-2021
Analyst Assigned Completed
01-27-2021
Hearing Officer Assigned Completed
01-27-2021
Hearing date scheduled Completed
05-25-2021
Case assigned Completed
01-27-2021
Updated Party Contact Information Submitted
01-27-2021
Notice of case mailed Completed
01-28-2021
Owner Response Due Action needed
03-04-2021
Updated Party Contact Information Submitted
02-04-2021
Voluntary Dismissal Submitted
03-08-2021
Case closed Completed
12-27-2021",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  T21-0006   
 Petition Number:  12674",022 033801400,2301 Ivy Drive,Maimoona Ahmad,Robert Costa,Tenant,01-08-2021,05-24-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-08-2021
Analyst Assigned Completed
01-27-2021
Hearing Officer Assigned Completed
01-27-2021
Hearing date scheduled Completed
05-24-2021
Case assigned Completed
01-27-2021
Updated Party Contact Information Submitted
01-27-2021
Notice of case mailed Completed
01-28-2021
Owner Response Due Action needed
03-04-2021
Updated Party Contact Information Submitted
02-04-2021
Updated Party Contact Information Submitted
05-24-2021
Additional documentation Completed
05-14-2021
Other Completed
05-14-2021
Voluntary Dismissal In-process
05-24-2021
Voluntary Dismissal Completed
06-16-2021
Case closed Completed
12-27-2021",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  T21-0004   
 Petition Number:  12672",,2629 Pleasant Street,Elan Lambert,,Tenant,01-08-2021,05-17-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-08-2021
Hearing Officer Assigned Completed
01-27-2021
Hearing date scheduled Completed
05-17-2021
Hearing Date Rescheduled Completed
05-17-2021
Case assigned Completed
01-27-2021
Voluntary Dismissal Submitted
02-22-2021
Voluntary Dismissal Notification sent
02-22-2021
Case closed Completed
09-03-2021",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  T21-0002   
 Petition Number:  12671",008 062701201,1505 Jackson Street,Cometria Cooper,Ava Silveira,Tenant,01-06-2021,05-06-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-06-2021
Analyst Assigned Completed
01-27-2021
Hearing Officer Assigned Completed
01-27-2021
Hearing date scheduled Completed
05-06-2021
Case assigned Completed
01-27-2021
Notice of case mailed Completed
01-28-2021
Owner Response Due Action needed
03-04-2021
Other Notification sent
04-01-2021
1st Deficiency Notice Notification sent
04-23-2021
Settlement Agreement Submitted
05-06-2021
Settlement Agreement Completed
06-03-2021
Case closed Submitted
12-27-2021",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  T21-0001   
 Petition Number:  12670",,3115 East 27th Street,Cometria Cooper,Ava Silveira,Tenant,01-05-2021,04-22-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-05-2021
Hearing Officer Assigned Completed
01-27-2021
Hearing date scheduled Completed
05-11-2021
Case assigned Completed
01-27-2021
Notice of case mailed Completed
01-28-2021
Owner Response Due Action needed
03-04-2021
Analyst Assigned Completed
02-04-2021
Hearing Officer Assigned Completed
02-04-2021
Hearing Date Rescheduled Completed
04-22-2021
Other Completed
03-12-2021
Other Completed
03-12-2021
Owner response submitted Submitted
03-11-2021
Other Notification sent
03-15-2021
Additional documentation Submitted
04-15-2021
Owner response submitted Submitted
03-11-2021
Hearing Completed/Decision In-Process Submitted
04-22-2021
Hearing Decision Submitted
01-04-2022
Hearing Decision Mailed  Completed
01-05-2022
Appeal Due Action needed
01-25-2022",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  L21-0002   
 Petition Number:  12669",014 123806400,344 51st Street,Marguerita Fa-Kaji,Ava Silveira,Property Owner,01-15-2021,06-09-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-15-2021
Updated Party Contact Information Submitted
01-27-2021
Updated Party Contact Information Submitted
01-27-2021
Updated Party Contact Information Submitted
01-27-2021
Updated Party Contact Information Submitted
01-27-2021
Analyst Assigned Completed
01-27-2021
Hearing Officer Assigned Completed
01-27-2021
Hearing date scheduled Completed
06-09-2021
Case assigned Completed
01-27-2021
Notice of case mailed Completed
01-28-2021
Tenant Response Due Action needed
03-04-2021
Other Notification sent
05-13-2021
Additional documentation Submitted
05-18-2021
Hearing Completed/Decision In-Process Submitted
06-09-2021
Hearing Decision Submitted
07-01-2021
Hearing Decision Mailed  Completed
07-01-2021
Appeal Due Action needed
07-21-2021
Certificate of Exemption Mailed  Completed
09-01-2021
Case closed Submitted
09-01-2021",,"REASON
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-22
"CASE NUMBER:     
 Petition Number:  12668",,"339 41ST ST
c",,,Tenant,01-25-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-25-2021",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  T21-0020   
 Petition Number:  12696",,475 STOW AV,Maimoona Ahmad,Robert Costa,Tenant,02-22-2021,07-19-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
02-22-2021
Additional documentation Submitted
02-22-2021
Analyst Assigned Completed
03-02-2021
Hearing Officer Assigned Completed
03-02-2021
Hearing date scheduled Completed
05-03-2021
Case assigned Completed
03-02-2021
Updated Party Contact Information Submitted
03-02-2021
Notice of case mailed Completed
03-04-2021
Owner Response Due Action needed
04-08-2021
Owner response submitted Completed
04-13-2021
Consolidation Submitted
04-14-2021
Hearing Date Rescheduled Completed
06-16-2021
Hearing date change requested Submitted
06-02-2021
Order Granting Request to Change Hearing Date Submitted
06-03-2021
Hearing Date Rescheduled Completed
09-22-2021
Hearing Date Rescheduled Completed
06-08-2021
Additional documentation Completed
06-08-2021
Hearing Date Rescheduled Completed
11-17-2021
Order Submitted
08-26-2021
Order Submitted
11-04-2021
Hearing Date Rescheduled Completed
07-19-2022
Order Completed
11-04-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.",,2022-03-22
"CASE NUMBER:     
 Petition Number:  12666",,"611 E 20TH ST
106",,,Tenant,01-23-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
01-23-2021","GROUNDS DESCRIPTION
Code Violation I received a rent increase and do not believe I should have to pay it because a government agency has cited my unit for serious health, safety, fire, or building code violations. (You must attach copy of citation to petition.)
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
